"Цена","Название","Владелец","Доступно"
8600,"Зеленые холмы Тернистой долины: стр. 14","",11
8200,"Застывший настой","",45
8000,"Кровавый гибискус","",1973
8000,"Зеленые холмы Тернистой долины: стр. 18","",19
7600,"Перстень Ярости Солнца","",2155
7600,"Пакет семян Тарлендриса","",94
7000,"Пятерка из колоды Демонов","",19
7000,"Руководство по использованию крошшера, стр. 2","",8
6900,"Э'ко диких совухов","",9
6800,"Зеленые холмы Тернистой долины: стр. 24","",7
6700,"Руководство по использованию крошшера, стр. 1","",11
6700,"Земля Ун'Горо","",199
6400,"Зеленые холмы Тернистой долины: стр. 20","",61
6400,"Зеленые холмы Тернистой долины: стр. 8","",21
6400,"Зеленые холмы Тернистой долины: стр. 6","",32
6000,"Руководство по использованию крошшера, стр. 5","",30
6000,"Зеленые холмы Тернистой долины: стр. 10","",18
5500,"Монета Кровавого Скальпа","",157
5200,"Зеленые холмы Тернистой долины: стр. 1","",15
5000,"Настой терпения","",234
5000,"Священный настой","",78
5000,"Монета Порочной Ветви","",200
5000,"Руководство по использованию крошшера, стр. 8","",47
4900,"Расшифрованный текст культа Сумеречного Молота","",1
4600,"Верхняя часть трактата Полезные советы броннику, том II","",6
4000,"Пыльца пустопраха","",195
3900,"Обломки костей","",552
3400,"Руководство по использованию крошшера, стр. 7","",40
3000,"Э'ко фурболгов племени Зимней Спячки","",22
3000,"Желтый кристалл силы","",104
3000,"Челюсть голодного хохотуна","",166
2800,"Покрытый грязью предмет","",273
2500,"Пещерная крыса","",14
2200,"Средоточие Стихий","",417
2000,"Э'ко ледопарда","",8
1900,"Пластины из темного железа","",482
1800,"Чешуя пламезавра","",1738
1500,"Разорванная шкура медведя","",30
1400,"Радужное перо","",75
1400,"Зеленые холмы Тернистой долины: стр. 4","",9
1000,"Обыкновенный папоротник","",34
1000,"Средняя часть карты","",12
1000,"Зеленые холмы Тернистой долины: стр. 25","",37
900,"Неопознанные части растений","",1461
800,"Обыкновенный цветок","",7
700,"Огневитовая руда","",209
500,"Руна Открытия","",74
500,"Шишки хмеля","",480
400,"Осколок облученного кристалла","",89
400,"Ядовитое мясо зловепря","",8
300,"Ретбанская руда","",34
200,"Осколок камня Крови","",23
200,"Карта безопасного доступа ДЕЛЬТА","",17
100,"Горсть магической пыли","",4
100,"Яшмовый идол","",7
100,"Глиняный скарабей","",20
100,"Бронзовый скарабей","",10
100,"Окалина черного железа","",8437
100,"Костяная пыль","",11
100,"Э'ко хладнокрылов","",1
100,"Простая печать Вознесения","",6
100,"Красный кристалл силы","",134
100,"Зеленый кристалл силы","",164
100,"Синий кристалл силы","",152
100,"Стержень Хыннещихоп","",23
100,"Маленькая мохнатая лапка","",24
100,"Кровавые осколки","",585
100,"Бедная кровавая руда","",347
100,"Клык гориллы","",314
100,"Окра","",58
2000000000,"Предсказание из печенья","",1
450000100,"Поводья багрового коня смерти","",2
333333300,"Поводья Пурпуного свирепого копытня","",1
300000000,"Поводья Обсидианового гиппогрифа","",1
280000000,"Чоппер изгоя","",1
250001900,"Пойманный светляк","",2
250001000,"Клетка с попугаем (гиацинтовый ара)","",2
200000100,"Предсказание из печенья","",1
199999500,"Поводья Неукротимого боевого йети","",4
180009900,"Поводья Нефритовой вдовы Кровавого клыка","",4
174999600,"Механоцикл","",7
174508100,"Анжинерский чоппер","",3
155555400,"Поводья Свирепого иллидарского ловца Скверны","",2
155549700,"Поводья Первозданного алого дикорога","",4
149993800,"Омерзительный слизнюченыш","",1
149990000,"Иллюзия: Смертельный мороз","",2
120006500,"Иллюзия: Искрящий мороз","",10
111110000,"Детеныш раззаши","",2
100009900,"Иллюзия: Ледяная душа","",1
99999900,"Иллюзия: Вытягивание крови","",4
99988900,"Поводья Оливкового хранителя рощи","",2
90000100,"Предсказание из печенья","",1
90000100,"Предсказание из печенья","",1
74990000,"Поводья Фаянсового боевого скорпиона","",7
69990100,"Чудесная метла","",3
62000000,"Мерцающий змейчик","",1
60000100,"Иллюзия: Похищение жизни","",1
59990100,"Сен'джинский фетиш","",2
59990100,"Мулгорский долгоног","",2
59990100,"Тирисфальский нетопырь","",2
59990000,"Дуротарский скорпион","",3
51000100,"Иллюзия: Палач","",1
50000000,"Промокшее письмо Лиары","",1
50000000,"Иллюзия: Отведение удара","",1
50000000,"Новости с севера","",3
49999900,"Поводья Стального величественного мушана бойца","",5
49990900,"Кошачья клетка (серая полосатая кошка)","",4
46980000,"Управление турбоветролетом","",6
45009900,"Поводья Обученного ледяного копытня","",3
45000400,"Иллюзия: Леденящая стужа","",1
45000100,"Предсказание из печенья","",1
45000000,"Механическая курица","",1
37001100,"Предсказание из печенья","",1
33999900,"Коробочка с красным помощником","",3
30000100,"Иллюзия: Сила заклинаний","",2
30000000,"Иллюзия: Интеллект I (оружие)","",1
30000000,"Иллюзия: Удар I","",3
28000000,"Иллюзия: Солнечный огонь","",4
25540000,"Детеныш протодракона","",1
25000100,"Предсказание из печенья","",1
22220300,"Иллюзия: Сверхзвук","",1
20009900,"Детеныш Гундрака","",3
20000100,"Истощенные матерчатые наручи","",1
20000100,"Истощенный жетон","",1
19999900,"Ошейник северного медведя","",5
14970000,"Иллюзия: Сила заклинаний I (посох)","",4
13000000,"Маленький титановый ящичек","",2
10004000,"Иллюзия: Удар IV","",3
10000100,"Предсказание из печенья","",1
10000000,"Иллюзия: Удар II","",3
9989800,"Спригган из племени Зимнего Листа","",10
8899900,"Маленький багровый дракончик","",1
8888600,"Иллюзия: Рыцарь","",2
7949500,"Северная ястребиная сова","",8
7499900,"Звенящий колокольчик","",3
7007200,"Черный мешок с самоцветами","",5
5503800,"Детеныш равазавра","",1
5005100,"Иллюзия: Свирепость II","",1
5000100,"Предсказание из печенья","",1
5000000,"Предсказание из печенья","",1
5000000,"Коробочка с зеленым помощником","",5
4998900,"Истощенный меч","",2
4739500,"Синий эфирный змей","",7
4009700,"Агрессивный темножал","",6
4000100,"Падальщик-крикун","",3
3990100,"Управление ветролетом","",7
3853800,"Механическая жаба","",5
3790100,"Пепельный мешочек с самоцветами","",4
3503800,"Коробка с древесной лягушкой","",1
2990000,"Иллюзия: Импульс I","",2
2500900,"Иллюзия: Свирепость","",2
2500000,"Фамильные самоцветы Тауриссана","",1
2479200,"Набор снеговика","",7
2459600,"Крохотный дикорог","",8
2201600,"Спокойный механический йети","",7
2140100,"Предсказание из печенья","",1
2006600,"Иллюзия: Могущество II","",4
2000100,"Предсказание из печенья","",1
2000100,"Истощенное кольцо","",1
2000000,"Стремительный детеныш","",5
2000000,"Кольцо Нолкаи","",1
1759800,"Прыгающий детеныш","",11
1509900,"Колода Магов","",8
1505100,"Серебряная статуэтка","",1
1500100,"Истощенный посох","",2
1500000,"Мятая записка","",2
1499000,"Фарфоровый колокольчик","",3
1300000,"Праздничная хлопушка","",267
1200000,"Змейка-альбинос","",5
1200000,"Крошечная ходячая бомба","",10
1190000,"Иллюзия: Импульс IV","",4
1115500,"Иллюзия: Импульс II","",4
1100000,"Обсидиановый детеныш","",11
1040000,"Крошка Дымок","",10
1004900,"Иллюзия: Сила заклинаний I (оружие)","",3
1000100,"Предсказание из печенья","",1
1000100,"Предсказание из печенья","",1
1000100,"Серебряная монета чародея Доана","",5
1000100,"Череп старого игрока","",1
1000000,"Брошенная сумка путешественника","",2
1000000,"Яйцо красного мотылька","",5
1000000,"Реклама Фраса Сиаби","",2
1000000,"Письмо с фронта","",3
1000000,"Коробка с заклинаниями","",1
1000000,"Истрепанный узелок","",3
998100,"Иллюзия: Импульс III","",3
990000,"Маленькая зеленая ракета","",257
990000,"Маленькая синяя ракета","",244
990000,"Маленькая красная ракета","",254
931000,"Кошачья клетка (белый котенок)","",8
905500,"Клетка с бурым кроликом","",3
900000,"Иллюзия: Импульс V","",2
900000,"Сказания троллей","",2
900000,"Скабрезный любовный роман: Нагишом в сугроб","",5
899900,"Скворчонок","",7
875000,"Сумка собирателя","",4
870000,"Связка красных фейерверков","",180
870000,"Связка синих фейерверков","",187
869900,"Детеныш маназмея","",7
780000,"Пятнистый кот","",4
770000,"Белый скворчонок","",5
750000,"Иллюзия: Целительная сила","",4
750000,"Статуэтка кошки","",1
710000,"Связка зеленых фейерверков","",509
700000,"Истощенная палица","",3
643300,"Кошачья клетка (сиамская кошка)","",9
600000,"Иллюзия: Могущество IV","",19
599900,"Иллюзия: Сила заклинаний II (оружие)","",2
559200,"Детеныш кобры","",4
555500,"Камень Элуны","",19
553800,"Детеныш острозуба","",4
550100,"Предсказание из печенья","",1
500100,"Предсказание из печенья","",1
500100,"Предсказание из печенья","",1
500100,"Пропитанная слизью сумка","",1
500000,"Тяжелый ларь","",40
500000,"47-фунтовый морской окунь","",5
490000,"Выщербленная двуручная секира","",3
473800,"Тяжелая чешуя силитида","",13
461100,"Закрытый фолиант мудрости","",6
445000,"10-фунтовый илистый луциан","",8
440100,"68-фунтовый морской окунь","",1
410000,"Детеныш синего дракондора","",9
400000,"Титановый сейф","",129
399500,"Иллюзия: Оберег","",4
390000,"Колода Демонов","",111
375100,"Древняя монета","",1
309800,"Стройнящий ножной браслет","",12
300100,"Медная монета рядового Маркуса Джонатана","",5
300000,"Фигурка кита","",6
300000,"Ковер-самолет","",30
300000,"Истощенный плащ","",5
300000,"Пусковая установка для связок фейерверков","",17
256900,"Свисток луговой собачки","",8
250100,"Современная картина","",8
250000,"Тяжелый ящик с припасами","",2
248700,"Иллюзия: Нечестивое оружие","",4
220000,"Истощенные кольчужные рукавицы","",4
216300,"Детеныш красного дракондора","",24
216300,"Детеныш золотистого дракондора","",21
210100,"Изысканный бронзовый сейф","",2
208700,"Тысячелетний остролист","",574
200200,"Карманные часики","",18
200000,"Ключ от башни","",4
200000,"Пилообразный коготь","",14
200000,"Кошачья клетка (рыжая полосатая кошка)","",1
199900,"Большая синяя ракета","",2
199800,"Иллюзия: Дух II (двуручное оружие)","",6
196300,"Детеныш серебряного дракондора","",19
188100,"45-фунтовая краснобородка","",2
184500,"70-фунтовая мощь-рыба","",1
180000,"Семечко звездолиста","",1743
160000,"Медная монета Краса","",1
159900,"Бесполезный ослепляющий порошок","",266
155600,"Ржавый замок","",4
149900,"Клетка с попугаем (макао)","",5
149900,"Мифриловый сейф","",50
139500,"Иллюзия: Берсерк","",16
120100,"Надежно запечатанный сундучок","",20
119900,"Клетка с попугаем (сенегальский)","",11
110100,"Предсказание из печенья","",1
110100,"Медная монета Ансарема","",2
110100,"Корявый панцирь опустошителя","",91
109900,"Иллюзия: Меткость II","",13
102000,"Разбитый череп","",4
102000,"Старый рог","",4
101800,"Ядовитое жало скорпида","",2
101300,"Прочный запертый ларь","",10
100500,"Резная слоновая кость","",17
100200,"Клюв канюка","",5
100100,"Предсказание из печенья","",1
100100,"Предсказание из печенья","",1
100100,"Предсказание из печенья","",1
100100,"Серебряная монета Мурадина Бронзоборода","",1
100000,"Предсказание из печенья","",1
100000,"Сверкающая медная монета Дорнаа","",3
100000,"Испорченные реагенты","",8
100000,"Кориевый сейф","",6
100000,"Состязание рыбаков!","",5
100000,"Объявление муниципалитета","",1
100000,"Железный сейф","",8
99900,"Обгорелая страница","",7
99800,"Снежный ком","",18
99500,"Медная монета Генна","",5
99500,"Светящаяся кровь скорпида","",213
97900,"Ториевый сейф","",27
92700,"Особенные перья","",8
91900,"Ястребиная сова","",1
91900,"Большая рогатая сова","",2
90100,"Предсказание из печенья","",1
90100,"Предсказание из печенья","",1
90000,"Иллюзия: Черная магия","",17
90000,"Медная монета принцессы Калии Менетил","",3
90000,"Водонепроницаемый сундучок","",24
89900,"18-фунтовый лосось","",2
88800,"Черная королевская змейка","",5
81900,"Бурая змейка","",6
81300,"Иллюзия: Сила заклинаний III (посох)","",6
80100,"Предсказание из печенья","",2
80100,"Предсказание из печенья","",1
80100,"Предсказание из печенья","",1
80000,"Анконская курица","",37
75000,"Сквернокровный луциан","",34
74900,"Стильное колечко на пальчик ноги","",3
74200,"Иллюзия: Интеллект II","",2
73900,"Сундучок, окованный мифрилом","",8
70100,"Предсказание из печенья","",2
70100,"Багровая змейка","",16
70000,"Колода Разбойников","",92
65600,"Укрепленный стальной сейф","",54
60100,"Предсказание из печенья","",1
60000,"Золоточешуйная рыбка-монетка","",5
60000,"Сундучок, окованный железом","",28
60000,"Клетка с попугаем (зеленокрылый ара)","",7
53800,"Расщепленное копыто","",2
52400,"Обледеневший коготь","",1
52000,"Ядовитый клык","",2
52000,"Деформированный хвост","",1
50700,"Пружинный волчок","",33
50100,"Бесполезный оранжевый осколок","",3
50100,"Серебряная монета Кадгара","",1
50100,"Зачитанный экземпляр Продвинутой рыбалки Ната Пэгла","",3
50000,"Поврежденный кулак железного часового","",31
50000,"Медная монета Иниго","",5
50000,"Медная монетка пехотинца","",2
50000,"Усиленный ларь","",130
50000,"Полупереваренные растения","",6
50000,"Тина","",2
50000,"Прочный ларь","",13
50000,"Испорченная ароматическая свеча","",3
50000,"Лесные ягоды","",670
50000,"Запертый сундук, окованный железом","",2
50000,"Алый лотос","",34
49000,"Комок ваты","",17
45300,"Иллюзия: Ловкость I (оружие)","",11
42300,"Снежок","",126
40100,"Медная монета Молока","",8
40100,"Медная монета Алонсуса Фаола","",6
40000,"Сгустившаяся слизь","",133
40000,"Медная монета Верисы","",2
40000,"Медная монета Мурчаля","",5
40000,"Медная монета Крилла","",5
40000,"Медная монета Даната","",8
40000,"Серебряная монета Майев Песни Теней","",5
40000,"Серебряная монета Фэндрала Оленьего Шлема","",6
40000,"Изорванный дневник","",1
40000,"Изогнутый белый клык","",43
40000,"Маленький запертый сундук","",1
37800,"Бесполезный белый осколок","",17
36000,"Подержанный ларь","",117
35500,"Сейф из ледяной стали","",29
35000,"Серебряная монета Антонидаса","",6
31100,"Надколотый панцирь опустошителя","",13
30000,"Серебряная монета Аллерии","",6
30000,"Ожерелье с полумесяцем","",2
30000,"15-фунтовый омар","",1
30000,"9-фунтовый омар","",1
29900,"Серебряная монета короля Анастериана Солнечного Скитальца","",4
29500,"Иллюзия: Могущество I","",20
29000,"Кусок жемчужной раковины","",2369
28500,"Иллюзия: Зверобой I","",8
26300,"Фаршированная голова акулы","",1
25000,"Медная монета Фалстада Громового Молота","",2
25000,"Порошок чар","",2711
25000,"Потертый ларь","",10
23800,"Ветхий череп","",2
23600,"Семя из Тернистой долины","",395
23500,"Измазанная жиром шкура","",6
23000,"Тяжелый бронзовый сейф","",32
22400,"Радужный осколок камня","",64
22000,"Гнойный мох","",4
22000,"Вязкая эктоплазма","",9
21800,"Связующая материя","",36
21800,"Стрижающий коготь","",7
21100,"Блестящий браслет","",1
20600,"Искристое ожерелье","",1
20100,"Липкая лимфа","",1
20000,"Иллюзия: Сила заклинаний IV","",9
20000,"Иллюзия: Ловкость IV","",11
20000,"Иллюзия: Могущество зимы","",27
20000,"Здоровенный бочонок","",10
20000,"Медная монета Аттумена","",4
20000,"Ржавый напильник","",3
20000,"Зеркальная морская раковина","",11
20000,"Огромный коренной зуб","",48
20000,"Тараканище","",9
19900,"Праздничные пряности","",6040
19900,"Тухлый илистый луциан","",2
19600,"Гладкий мех","",70
19600,"Сломанный тяжелый метательный кинжал","",26
19000,"Увесистое копыто","",3
18700,"Талисман на удачу","",37
17700,"Обгорелая страница","",8
16170,"Этерниевый сейф","",61
15000,"Предсказание из печенья","",1
15000,"Кислотная слизь","",11
15000,"Изысканное перо","",22
14400,"Изящные письменные принадлежности","",13
14300,"Гипнотизирующий цветок","",36
12700,"Узловатая лапа","",7
12700,"Огромные челюсти","",1
12100,"Покрытая слизью чешуя","",360
12000,"Сорванная хитиновая оболочка","",85
11800,"Корявый клык","",6
11500,"Отрубленный коготь","",2
11100,"Боевое перо ящера","",8
11000,"Иллюзия: Могучий дух","",14
10900,"Поврежденный желудок живодера","",1
10800,"Иллюзия: Черная магия II","",6
10200,"Остатки маны","",19
10100,"Предсказание из печенья","",1
10100,"Медная монета Варгота","",2
10100,"Увядший корень корнехлеста","",14
10100,"25-фунтовый лосось","",1
10100,"Порванная записка","",5
10100,"Легенды Гурубаши, том 3","",1
10000,"Иллюзия: Сила заклинаний II (посох)","",4
10000,"Иллюзия: Ледорез","",12
10000,"Иллюзия: Истребитель демонов","",9
10000,"Предсказание из печенья","",1
10000,"Фасеточный глаз","",10
10000,"Череп велоцираптора","",2
10000,"Бесполезный зеленый осколок","",18
10000,"Серебряная монета принца Магни Бронзоборода","",3
10000,"Разряженное силовое ядро вуду","",16
10000,"Полый клык","",8
10000,"Каменное дерево","",5
10000,"Драконий клык","",6
10000,"Коробка с завалявшейся конфетой","",3
10000,"40-фунтовый морской окунь","",5
10000,"Головная повязка","",3
10000,"Деревянная нога","",4
10000,"Старое тележное колесо","",4
10000,"Трубка из гикори","",4
10000,"Прочный железный сейф","",15
10000,"Коробка с механической белкой","",12
10000,"Паутина лесного паука","",3
9900,"Предсказание из печенья","",1
9900,"Серебряная монета Медива","",4
9900,"Разорванный плавник","",67
9900,"Флакон одеколона","",5
9900,"Свинцовая руда","",33
9900,"Ржавые детали","",2
9900,"Стальной сейф","",44
9800,"Иллюзия: Резня","",6
9800,"Иллюзия: Дух I","",16
9800,"Иллюзия: Сила заклинаний III (оружие)","",4
9800,"Медная монета оруженосца Роу","",3
9800,"Уродливое копыто","",10
9800,"Кожа жевры","",16
9800,"Крохотный глаз","",7
9500,"Иллюзия: Истребитель великанов","",10
9500,"Иллюзия: Военачальник","",7
9500,"Ухо летучей мыши","",6
9300,"Демоническая статуэтка","",704
9300,"Знак Синдиката","",158
9300,"Пустая бочка","",12
9100,"Руна телепортации","",1279
9000,"Иллюзия: Всплеск чар","",2
9000,"Бархатистое оперенье","",25
9000,"Огромные челюсти","",608
9000,"Священная свеча","",843
9000,"Расплющенная тушка кролика","",70
9000,"Слюна гнолла","",21
8900,"Хрупкий хребет с ребрами","",30
8800,"Надколотый белый клык","",191
8500,"Карта Пероборода","",3
8500,"Треснувший клюв","",29
8400,"Пыль обветшания","",212
8100,"Руна порталов","",3292
8000,"Иллюзия: Лечение I","",10
8000,"Тугой хвостовой волос","",6
7900,"Надколотый коготь опустошителя","",50
7800,"Размякший глаз василиска","",80
7700,"Иллюзия: Проклятие Плети","",4
7700,"Зубчатый лепесток","",10
7500,"Иллюзия: Зверобой II","",4
7500,"Пузырящаяся зеленая слизь","",4
7400,"Выветрившиеся осколки","",14
7100,"Дикий шиполист","",955
7000,"Медная монета Сталвана","",7
7000,"Медная монета Саландрии","",1
6900,"Иллюзия: Дух III","",4
6900,"Чешуя красного дракончика","",5
6800,"Растаявшая субстанция души","",71
6700,"Обломки парового насоса","",185
6500,"Семена граба","",351
6100,"Рунический камень","",2
6000,"Свеча благочестия","",889
6000,"Свернутая шестеренка","",47
6000,"Семена кремень-травы","",440
6000,"Осколок кристаллизованной маны","",5
5900,"Раздробленный камень","",8
5800,"Знак божественности","",1778
5500,"Рукодельная звезда","",4
5500,"Мерзлый клык","",26
5500,"Загрубевший коготь","",16
5500,"Шкура тенекота","",8
5400,"Линялое перо","",71
5300,"Иллюзия: Меткость","",3
5200,"Лоскуты толстой шкуры","",363
5200,"Камень инфернала","",436
5000,"Иллюзия: Удар VI","",6
5000,"Изогнутый коготь ящера","",1
5000,"Серебряная монета главного механика Меггакрута","",2
5000,"Гипнотический цветок","",6
5000,"Мокрый платок","",10
5000,"Кольцо теней","",1
5000,"Видоизмененный лепесток","",16
5000,"Перья старого ящера","",3
5000,"Прочный ларь","",94
5000,"Тролльский клык с золотым наконечником","",1
5000,"Сломанная обсидиановая дубина","",7
5000,"Нетронутый череп ящера","",1
5000,"Блестящая ракушка","",25
4900,"Чистая дощечка","",4
4900,"Морозный гриб","",23
4900,"Учебный замок","",49
4700,"22-фунтовая зубатка","",1
4500,"Иллюзия: Ловкость I (двуручное оружие)","",4
4500,"Большой клык вепря","",44
4300,"12-фунтовый илистый луциан","",5
4000,"Иллюзия: Могучий интеллект","",6
4000,"Погнутый рыболовный крючок","",8
4000,"Кожа химеры","",12
4000,"Инструкция по эксплуатации пилонов","",3
4000,"Оперенное крыло","",12
3900,"Образец шерсти гориллы","",21
3900,"Зеленая блестяшка","",12
3900,"Дикая колючая лоза","",727
3800,"Внушающий отвращение цветок","",12
3800,"Ужасные резцы","",2
3800,"Огромные челюсти","",1
3800,"Отвердевший коготь","",28
3800,"Обледеневший клык","",1
3800,"Кожа ледопарда","",61
3700,"Сочащиеся ядом клыки","",45
3700,"Семена железного дерева","",627
3500,"Жесткий медвежий хвост","",24
3500,"Медвежьи внутренности","",71
3400,"Ледяная спинномозговая жидкость","",30
3300,"Переливчатая шкура василиска","",1
3300,"Повязки в запекшейся крови","",10
3200,"Иллюзия: Интеллект I (двуручное оружие)","",16
3100,"Колючая лоза","",29
3000,"Иллюзия: Малое убийство элементалей","",15
3000,"Камень","",6
3000,"Пронзающий лед шип","",115
3000,"Разъединенный Клык Борова","",8
3000,"Благоухающая чешуя василиска","",2
3000,"Закрученный клык","",10
3000,"Шелковистое перо","",7
3000,"Растрескавшийся клык","",16
3000,"Сушеный остролист","",269
3000,"Большой медвежий зуб","",4
2900,"Кривой зубец","",2
2900,"Отвердевший панцирь","",9
2900,"Семена клена","",250
2900,"Таинственное непроклюнувшееся яйцо","",8
2800,"Расколотое бревно","",1
2700,"Окровавленное боевое перо ящера","",1
2700,"Спиралевидный клык","",5
2700,"Полосчатый камень","",8
2700,"Разрывающий коготь","",2
2700,"Мерзлое копыто","",4
2700,"Бронированный хитин","",8
2700,"Сушеный панцирь скорпида","",3
2600,"Беззубчатая шестеренка","",1
2600,"Бритвенно-острый клык","",61
2600,"Древняя табличка","",9
2500,"Иллюзия: Сила","",3
2500,"Переливающийся рог","",4
2500,"Горячая лимфа","",17
2500,"Зазубренный клык","",47
2500,"Окровавленный клык","",46
2500,"Фрагмент сконцентрированной маны","",7
2500,"Медвежий желчный пузырь","",9
2400,"Прозрачная чешуя","",14
2400,"Ископаемые фрагменты","",22
2400,"Колючий клык","",15
2400,"Прочный волос из хвоста","",78
2300,"Непонятно чей глаз","",6
2300,"Знак королей","",15243
2200,"Иллюзия: Резня II","",4
2200,"Иллюзия: Ловкость II (оружие)","",6
2200,"Острый клык","",13
2200,"Розовая чешуя","",64
2200,"Кровавый зев","",30
2200,"Загрубевший плавник","",6
2100,"Светящийся рунический камень","",53
2100,"Пиратский сундучок","",17
2000,"Иллюзия: Ловкость III","",7
2000,"Ледовая паутинная железа","",58
2000,"Заостренный клык","",1
2000,"Древние кристаллы","",51
2000,"Осколок искрометного камня","",20
2000,"Шероховатый панцирь","",1
2000,"Смрадная лимфа","",2
2000,"Шестерня со шлифованными зубьями","",13
2000,"Демонический конденсатор","",6
2000,"Окровавленное рыло","",1
2000,"Коготь дикого зверя","",11
2000,"Корявый коготь","",3
2000,"Стертое копыто","",20
2000,"Корень корнехлеста","",38
1900,"Иллюзия: Могущество III","",8
1900,"Рифленый клык","",49
1900,"Рунический хрусталь","",27
1900,"Исконный стержень","",6
1900,"Лоснящаяся шкурка летучей мыши","",11
1900,"Отрубленный коготь летучей мыши","",19
1900,"Отрубленный коготь","",32
1800,"Гигантская чешуйка","",1
1800,"Прочный лист","",3
1800,"Зуб кроколиска","",1
1800,"Осколки кристалла","",5
1800,"Презренная лимфа","",7
1800,"Корявый кабаний клык","",1
1800,"Исконная сущность","",36
1800,"Полая кость крыла","",4
1800,"Племенные перья ящера","",10
1800,"Надколотый клык вепря","",8
1700,"Крупица стихий","",12
1700,"Радужная чешуя","",9
1700,"Драконий коготь","",19
1700,"Нетронутый коготь опустошителя","",4
1700,"Смерть-трава","",218
1700,"Радужная чешуя василиска","",6
1600,"Сорванная шестеренка","",85
1600,"Исконное вливание","",115
1600,"Обмерзшая паутинная железа","",6
1600,"Зловещий клык","",68
1600,"Обломки кристаллизовавшегося камня","",184
1600,"Кристаллические обломки","",155
1600,"Дикий шипокорень","",192
1600,"Плотная волчья шкура","",3
1500,"Подставь другую щеку","",2
1500,"Размышления верховного генерала","",7
1500,"Пожертвуйте на благо церкви и да освятит вас благодать","",6
1500,"Служение богу","",6
1500,"Гнутый ключ от дома","",11
1500,"Прах","",6218
1500,"Яркое перо","",1
1500,"Заскорузлая шкура василиска","",14
1500,"Радужный глаз","",5
1500,"Дергающаяся нога","",15
1500,"Упругий волос из хвоста","",237
1500,"Пучок шерсти гориллы","",18
1400,"Ветка","",10
1400,"Печень василиска","",3
1400,"Покрытая коркой грязи чешуйка","",4
1400,"Сверкающее перо","",40
1400,"Семена ясеня","",399
1400,"Бритвенно-острый клюв","",7
1400,"Растрепанное перо","",8
1400,"Фрагмент крапчатой раковины","",2
1400,"Фунт мяса","",43
1300,"Треснутая шестеренка","",61
1300,"Клочок мягкого меха","",10
1200,"Отработавший механизм","",18
1200,"Светящийся шар","",8
1200,"34-фунтовая краснобородка","",1
1200,"Сердце летучей мыши","",8
1200,"Блестящая чешуя бешенки","",1
1200,"Клык саблезуба","",1
1200,"Огненная железа","",11
1100,"Чешуйчатая ткань","",3
1100,"Мягкий хвостовой волос","",24
1100,"Изорванное крыло змея","",7
1100,"Пустая ядовитая железа","",7
1000,"Старый башмак","",30
1000,"Сорняк","",45
1000,"Пустая раковина","",23
1000,"Обрывки меховой одежды","",771
1000,"Медная монета Иллинга Триаса","",4
1000,"Кристаллизовавшийся камень","",41
1000,"Гнилые грибы","",6
1000,"Большой коготь скорпида","",7
1000,"Святая свеча","",483
1000,"Железное перо","",41
1000,"Медвежья челюсть","",7
1000,"Сердце василиска","",13
1000,"Поваренная книга экзотической кухни","",35
1000,"Очищенные рыбьи косточки","",1
1000,"Большая лапа-трофей","",8
1000,"Безжизненный череп","",18
1000,"Острый клык","",6
1000,"Полупереваренное мясо","",17
1000,"Втягивающийся коготь","",27
900,"Зараженные внутренности","",82
900,"Неопознанный рудиментарный орган","",4
900,"Пресноводная улитка","",11
900,"Светящиеся споры","",6
900,"Ползучий мох","",25
900,"Растрескавшийся панцирь","",26
900,"Осколок духа стихии","",68
900,"Коготь дикого медведя","",5
900,"Череп маленькой летучей мыши","",7
900,"Хрупкое крылышко насекомого","",88
900,"Могильная пыль","",25
900,"Паучья лапка","",22
900,"Длинный пушистый хвост","",6
800,"Обмерзший коготь","",13
800,"Фрагмент духа стихии","",134
800,"Испорченный образец","",2
800,"Чешуя василиска","",12
800,"Гладкая шкура ящера","",9
800,"Блестящий отполированный камень","",8
800,"Большой хвост василиска","",3
700,"Обычное письмо","",5
700,"Густая пушистая грива","",51
700,"Зазубренный обломок камня","",42
700,"Зуб хищного ящера","",1
700,"Колючая щетина","",132
600,"Сломанный хитиновый силитидский панцирь","",3
600,"Серьга-кольцо","",1
600,"Субстанция агонии","",93
600,"Сверкающая чешуя","",9
600,"Хрупкая сброшенная кожа","",7
600,"Тусклый браслет элементаля","",1
600,"Мокрое паучье жвало","",19
600,"Жесткая шерсть гориллы","",311
600,"Кривой коготь василиска","",18
500,"Сломанное оружие","",12
500,"Гибельный коготь","",18
500,"Фрагмент чешуи","",102
500,"Мокрые потроха","",21
500,"Маленький зуб ящера","",37
500,"Густая шерсть кодо","",1
500,"Пылающая смола","",54
500,"Гладкий осколок камня","",45
500,"Надколотый зуб гориллы","",16
500,"Невредимый хребет василиска","",15
500,"Коготь канюка","",19
500,"Твердый кончик паучьей лапки","",8
500,"Заостренный зуб кроколиска","",36
400,"Парные слюнные железы","",3
400,"Полупереваренная икра","",23
400,"Потертый узелок","",2
400,"Водоросли","",3
400,"Треснутая скорлупа силитида","",7
400,"Блестящий глаз","",3
400,"Безжизненный камень","",70
400,"Шкура фамильяра","",2
400,"Склизкая лимфа","",27
400,"Белый клык вепря","",6
300,"Раздвоенный язык","",36
300,"Рваное лохматое ухо","",6
300,"Тонкий черный коготь","",2
